loan_id,loan_amount,loan_purpose,loan_grade,interest_rate,annual_income,employment_length,employment_status,home_ownership,fico_score,credit_history_length,num_credit_accounts,num_open_accounts,total_credit_limit,revolving_balance,credit_utilization,late_payments_2yr,recent_inquiries,monthly_debt_payments,age,education_level,debt_to_income,loan_to_income,risk_score,default
LC_007463,8581,medical,E,22.31,72564,12.9,Full-time,Own,706,9.7,7,5,113350,18007,0.159,3,7,732,33,Bachelors,0.121,0.118,0.4033,1
LC_007464,39859,debt_consolidation,E,21.45,62460,4.8,Part-time,Rent,680,2.0,5,4,58726,7028,0.12,2,1,487,20,Masters,0.094,0.638,0.4444,0
LC_007465,20893,medical,A,7.21,48065,6.6,Full-time,Rent,680,5.8,7,4,118677,18904,0.159,0,3,759,36,Bachelors,0.19,0.435,0.0164,0
LC_007466,16321,debt_consolidation,D,17.21,73773,17.5,Full-time,Rent,699,19.0,3,2,151435,45477,0.3,1,1,1406,51,High School,0.229,0.221,0.2217,0
LC_007467,10241,debt_consolidation,D,17.89,72649,9.4,Full-time,Rent,717,12.1,2,1,154005,17136,0.111,3,1,603,54,High School,0.1,0.141,0.2686,1
LC_007468,47298,home_improvement,D,16.03,58466,8.0,Full-time,Mortgage,717,1.9,4,3,27056,9646,0.357,1,0,1059,39,Bachelors,0.217,0.809,0.267,0
LC_007469,12089,other,F,25.21,64655,7.6,Full-time,Rent,616,7.0,3,1,91886,20003,0.218,3,0,850,48,High School,0.158,0.187,0.533,0
LC_007470,34623,vacation,C,13.34,89837,2.1,Full-time,Own,745,14.4,4,2,72394,10915,0.151,2,1,1245,56,Some College,0.166,0.385,0.1796,0
LC_007471,33240,major_purchase,E,22.1,43239,2.8,Unemployed,Mortgage,650,13.0,11,7,84401,22946,0.272,2,1,779,31,Some College,0.216,0.769,0.4153,1
LC_007472,32928,vacation,F,26.13,51519,11.2,Full-time,Own,638,5.0,5,4,68079,31087,0.457,5,1,1097,23,Some College,0.256,0.639,0.7735,1
LC_007473,9054,other,F,25.15,99735,3.0,Full-time,Rent,679,6.7,2,1,122560,67237,0.549,2,3,2308,37,Masters,0.278,0.091,0.4534,0
LC_007474,28198,debt_consolidation,F,26.59,107161,0.9,Full-time,Mortgage,675,4.6,3,2,264220,152369,0.577,2,0,5519,49,Bachelors,0.618,0.263,0.6722,1
LC_007475,28299,home_improvement,F,24.99,75006,3.2,Unemployed,Mortgage,733,30.3,6,4,180676,50776,0.281,5,2,1578,80,High School,0.253,0.377,0.7596,1
LC_007476,44486,vacation,E,20.57,81694,6.1,Full-time,Mortgage,713,11.2,5,4,100501,20539,0.204,3,2,1446,33,Bachelors,0.212,0.545,0.432,1
LC_007477,48601,major_purchase,F,27.18,62616,15.1,Full-time,Own,681,12.8,5,3,56176,45378,0.808,2,3,1475,41,Some College,0.283,0.776,0.5359,1
LC_007478,17808,home_improvement,E,20.72,74447,14.1,Self-employed,Rent,699,3.1,2,1,82227,23217,0.282,2,5,1305,59,High School,0.21,0.239,0.3071,1
LC_007479,26616,debt_consolidation,D,16.63,85656,7.0,Full-time,Mortgage,718,16.4,6,3,115619,51062,0.442,1,2,1658,47,Masters,0.232,0.311,0.2235,0
LC_007480,49214,debt_consolidation,D,17.54,126891,14.7,Full-time,Own,701,12.7,2,1,54396,25949,0.477,1,1,1827,45,Masters,0.173,0.388,0.2761,0
LC_007481,27514,debt_consolidation,C,12.97,95012,12.4,Self-employed,Mortgage,711,23.0,9,8,67478,4098,0.061,1,4,444,41,Some College,0.056,0.29,0.1401,0
LC_007482,20109,medical,E,22.09,73694,11.6,Self-employed,Rent,685,9.4,8,7,128153,61002,0.476,1,0,1898,49,Some College,0.309,0.273,0.3779,1
LC_007483,18820,debt_consolidation,D,16.25,76928,0.3,Full-time,Rent,676,0.6,7,6,191469,49621,0.259,1,0,2343,49,Bachelors,0.366,0.245,0.2534,1
LC_007484,33131,debt_consolidation,F,25.5,62078,2.2,Full-time,Mortgage,606,12.0,5,3,71504,12373,0.173,5,1,868,30,High School,0.168,0.534,0.7272,1
LC_007485,11523,debt_consolidation,D,15.54,114977,2.9,Part-time,Other,690,4.8,5,3,142609,16321,0.114,0,3,1276,32,PhD,0.133,0.1,0.2615,0
LC_007486,36210,debt_consolidation,F,25.27,37936,2.6,Full-time,Rent,563,5.8,2,1,82896,20496,0.247,3,1,789,32,High School,0.25,0.955,0.567,1
LC_007487,37170,home_improvement,E,21.17,77745,11.2,Full-time,Own,670,7.0,4,2,160646,44982,0.28,3,3,2218,25,Some College,0.342,0.478,0.4468,0
LC_007488,41031,debt_consolidation,E,22.52,93097,21.6,Full-time,Mortgage,668,6.2,4,3,65667,25401,0.387,2,2,976,60,Some College,0.126,0.441,0.3662,0
LC_007489,21345,major_purchase,E,22.04,36266,4.2,Full-time,Mortgage,638,2.0,7,6,52072,7623,0.146,1,4,243,20,Bachelors,0.081,0.589,0.3169,0
LC_007490,37350,medical,D,17.56,47153,2.5,Full-time,Rent,692,1.2,3,2,94691,28823,0.304,1,1,1222,29,Some College,0.311,0.792,0.2184,0
LC_007491,49778,home_improvement,E,21.21,92046,4.0,Self-employed,Mortgage,676,3.7,3,2,144823,72224,0.499,1,4,3060,48,Bachelors,0.399,0.541,0.4061,0
LC_007492,20707,vacation,F,26.25,60314,0.7,Full-time,Rent,560,5.6,6,4,101767,19894,0.195,3,2,1196,43,Bachelors,0.238,0.343,0.6091,1
LC_007493,12912,debt_consolidation,E,21.38,65747,0.1,Full-time,Rent,681,1.6,4,2,133733,33127,0.248,2,3,1773,55,Some College,0.324,0.196,0.4165,0
LC_007494,14175,home_improvement,D,16.4,83472,26.1,Part-time,Rent,672,9.0,7,6,151104,55362,0.366,1,1,1705,27,High School,0.245,0.17,0.2658,0
LC_007495,20403,car,A,7.96,72054,13.4,Full-time,Mortgage,751,9.2,5,3,42422,9419,0.222,0,2,803,45,Some College,0.134,0.283,0.0352,0
LC_007496,32831,debt_consolidation,E,20.49,34262,0.4,Full-time,Mortgage,616,7.0,9,7,13994,2192,0.157,1,1,79,25,Some College,0.028,0.958,0.3066,0
LC_007497,40162,debt_consolidation,D,17.56,52738,4.5,Part-time,Own,696,11.0,6,5,114346,11531,0.101,2,3,547,29,High School,0.124,0.762,0.2963,0
LC_007498,12980,home_improvement,E,20.31,87536,2.2,Full-time,Mortgage,749,1.6,5,4,198990,95033,0.478,1,1,2967,59,Bachelors,0.407,0.148,0.3809,1
LC_007499,38744,debt_consolidation,F,25.71,68540,4.9,Full-time,Rent,632,4.0,8,5,79696,32920,0.413,5,1,1660,47,Some College,0.291,0.565,0.7862,1
LC_007500,17901,major_purchase,C,13.87,67511,1.0,Part-time,Mortgage,727,10.0,4,3,126740,33280,0.263,1,2,1162,50,Bachelors,0.207,0.265,0.1242,1
LC_007501,27299,debt_consolidation,F,27.18,61241,10.1,Full-time,Mortgage,658,1.2,4,2,65310,16221,0.248,6,6,735,47,Some College,0.144,0.446,0.4831,0
LC_007502,8984,medical,D,16.37,63548,12.2,Self-employed,Mortgage,724,3.4,3,2,36769,16488,0.448,1,2,1202,40,High School,0.227,0.141,0.2366,0
LC_007503,33014,debt_consolidation,C,13.72,82120,2.4,Full-time,Rent,722,13.8,6,4,177173,53933,0.304,0,1,1714,40,Some College,0.251,0.402,0.1717,0
LC_007504,40183,vacation,F,26.73,38270,6.7,Full-time,Rent,618,5.2,3,2,74052,26153,0.353,3,2,937,33,Bachelors,0.294,1.05,0.6031,1
LC_007505,45240,home_improvement,E,20.61,47179,1.0,Full-time,Rent,608,5.8,5,4,110927,21785,0.196,0,2,813,50,Masters,0.207,0.959,0.3214,1
LC_007506,5885,debt_consolidation,D,17.4,60197,6.7,Full-time,Rent,743,9.7,5,3,84941,34305,0.404,1,1,1033,51,High School,0.206,0.098,0.2174,1
LC_007507,22774,debt_consolidation,F,26.69,50642,8.5,Part-time,Other,648,2.7,4,2,122509,37519,0.306,4,2,1427,39,Some College,0.338,0.45,0.7978,1
LC_007508,16825,major_purchase,D,17.85,57403,5.5,Self-employed,Mortgage,678,2.0,7,6,47561,11418,0.24,3,1,488,20,Some College,0.102,0.293,0.2695,0
LC_007509,33016,medical,E,21.81,70430,3.4,Full-time,Rent,696,38.0,4,3,127284,17178,0.135,3,0,724,56,Some College,0.124,0.469,0.3961,0
LC_007510,22601,home_improvement,A,6.19,75942,10.4,Full-time,Mortgage,743,7.0,3,2,46387,12824,0.276,0,1,1114,60,Bachelors,0.176,0.298,0.0,0
LC_007511,32626,debt_consolidation,F,24.91,51640,3.0,Full-time,Mortgage,627,4.1,8,6,68968,6082,0.088,2,1,500,33,Some College,0.116,0.632,0.5097,1
LC_007512,44220,medical,A,6.82,72715,0.3,Full-time,Rent,747,10.7,4,2,126035,14149,0.112,0,3,1284,40,Bachelors,0.212,0.608,0.0,0
LC_007513,44871,home_improvement,D,17.06,77721,7.6,Full-time,Rent,717,24.4,7,6,88498,21737,0.246,1,1,929,45,Bachelors,0.144,0.577,0.2304,0
LC_007514,10586,medical,A,7.93,102485,4.5,Full-time,Own,722,8.2,6,4,77217,20119,0.261,0,1,1511,60,Bachelors,0.177,0.103,0.0,0
LC_007515,19764,debt_consolidation,E,21.95,87791,3.0,Full-time,Mortgage,652,2.8,1,1,150361,22284,0.148,5,0,1744,45,Some College,0.238,0.225,0.4172,1
LC_007516,6236,vacation,B,10.13,73621,8.8,Full-time,Mortgage,701,8.0,3,2,124669,14635,0.117,0,1,486,45,Bachelors,0.079,0.085,0.1007,0
LC_007517,12185,home_improvement,F,26.64,81945,10.7,Full-time,Own,647,4.6,2,1,107679,26269,0.244,3,3,1541,38,Bachelors,0.226,0.149,0.4918,0
LC_007518,48600,business,E,20.84,122608,6.6,Full-time,Mortgage,663,1.1,4,3,185560,19118,0.103,2,1,1376,44,Masters,0.135,0.396,0.3084,1
LC_007519,48753,home_improvement,B,8.81,59203,1.7,Full-time,Own,741,15.0,3,2,87572,41945,0.479,0,3,1271,33,Some College,0.258,0.823,0.0896,0
LC_007520,12152,major_purchase,A,7.04,115931,18.8,Full-time,Mortgage,728,1.6,6,5,128348,19249,0.15,0,3,1622,69,Bachelors,0.168,0.105,0.0298,0
LC_007521,26179,major_purchase,F,26.95,94956,18.6,Full-time,Own,659,9.0,6,4,62086,17150,0.276,7,3,868,27,Bachelors,0.11,0.276,0.6507,1
LC_007522,36926,debt_consolidation,E,21.26,58590,0.6,Self-employed,Own,620,19.0,6,5,141222,24512,0.174,2,1,930,37,Some College,0.191,0.63,0.4422,1
LC_007523,42025,home_improvement,F,26.24,92532,0.4,Full-time,Rent,655,4.1,8,4,66965,9190,0.137,6,2,639,66,Bachelors,0.083,0.454,0.5773,1
LC_007524,30432,major_purchase,B,9.37,100116,10.7,Full-time,Own,687,4.8,7,4,47438,9646,0.203,1,1,497,45,Bachelors,0.06,0.304,0.113,0
LC_007525,44680,debt_consolidation,F,25.89,82925,42.8,Full-time,Own,554,0.0,7,6,101208,19928,0.197,3,3,1401,18,High School,0.203,0.539,0.6807,0
LC_007526,30441,car,C,12.76,48682,12.5,Self-employed,Mortgage,673,14.0,5,3,16964,3480,0.205,2,2,385,32,Bachelors,0.095,0.625,0.1621,0
LC_007527,41446,medical,E,22.36,67704,0.8,Full-time,Mortgage,645,5.1,7,4,148981,17774,0.119,2,5,1273,45,Some College,0.226,0.612,0.3474,0
LC_007528,33231,debt_consolidation,F,26.82,58619,7.3,Full-time,Rent,630,0.8,3,2,108651,19557,0.18,4,1,831,36,Some College,0.17,0.567,0.5308,1
LC_007529,17989,debt_consolidation,C,14.19,68886,4.7,Full-time,Rent,737,5.1,3,2,24054,6800,0.283,1,4,409,57,Some College,0.071,0.261,0.1382,0
LC_007530,46253,debt_consolidation,E,20.44,138864,11.0,Full-time,Mortgage,714,25.0,4,3,218316,110933,0.508,2,1,3577,43,PhD,0.309,0.333,0.4083,0
LC_007531,47387,business,A,6.13,34387,4.7,Self-employed,Mortgage,732,16.3,3,1,62216,12446,0.2,0,3,591,36,High School,0.206,1.378,0.0,0
LC_007532,30037,medical,E,20.62,92771,13.6,Full-time,Mortgage,712,24.0,5,3,92562,12902,0.139,3,1,1118,42,Bachelors,0.145,0.324,0.4273,0
LC_007533,42577,major_purchase,C,12.66,86854,9.1,Part-time,Rent,737,6.9,2,1,31530,8919,0.283,0,1,1156,39,Bachelors,0.16,0.49,0.1529,0
LC_007534,27917,major_purchase,F,26.57,64674,6.4,Self-employed,Own,657,2.7,6,3,129500,47804,0.369,7,0,1605,36,Bachelors,0.298,0.432,0.7969,1
LC_007535,21096,debt_consolidation,F,25.04,76276,2.2,Full-time,Rent,654,0.4,7,5,153285,45628,0.298,5,4,2005,52,Bachelors,0.316,0.277,0.5308,1
LC_007536,20237,vacation,F,26.17,90265,12.9,Part-time,Mortgage,665,3.7,6,3,197214,57636,0.292,4,2,2352,30,Bachelors,0.313,0.224,0.5581,1
LC_007537,17217,other,F,27.14,66017,17.5,Full-time,Rent,611,4.0,6,5,153612,23477,0.153,5,2,1438,38,Some College,0.261,0.261,0.7181,0
LC_007538,18743,debt_consolidation,F,26.89,67678,2.6,Part-time,Rent,661,2.7,4,3,146215,69353,0.474,2,2,2479,53,High School,0.44,0.277,0.5177,1
LC_007539,37895,home_improvement,E,21.17,73678,19.1,Full-time,Own,669,8.0,6,4,123622,13153,0.106,5,2,1317,26,Bachelors,0.215,0.514,0.4158,0
LC_007540,48612,medical,B,8.91,84792,12.4,Full-time,Mortgage,653,13.8,4,3,113826,32419,0.285,1,2,1527,35,Bachelors,0.216,0.573,0.0988,1
LC_007541,19337,home_improvement,F,25.6,49284,2.2,Full-time,Mortgage,661,12.3,6,5,33706,14518,0.431,5,2,758,32,High School,0.185,0.392,0.5374,1
LC_007542,45196,vacation,E,21.52,85216,27.5,Full-time,Rent,681,0.0,7,4,167456,66478,0.397,2,3,2532,18,Bachelors,0.357,0.53,0.3733,1
LC_007543,10913,medical,F,26.9,38241,2.2,Part-time,Mortgage,614,0.9,4,2,12984,4006,0.309,2,6,503,34,High School,0.158,0.285,0.5055,1
LC_007544,40884,vacation,F,24.82,90680,25.9,Part-time,Own,690,0.3,6,5,154519,58791,0.38,2,2,2097,30,Masters,0.278,0.451,0.5078,1
LC_007545,47109,vacation,B,9.85,107927,10.3,Full-time,Rent,717,20.8,2,1,54614,14230,0.261,0,2,782,41,Bachelors,0.087,0.436,0.1141,1
LC_007546,14830,debt_consolidation,F,25.17,98387,15.4,Full-time,Mortgage,641,0.1,9,8,150419,10669,0.071,4,1,422,35,PhD,0.052,0.151,0.5632,1
LC_007547,23939,home_improvement,B,10.03,98612,3.5,Full-time,Rent,710,23.2,6,5,92191,27291,0.296,0,1,1753,59,Masters,0.213,0.243,0.0645,0
LC_007548,42578,other,B,9.92,103560,14.0,Full-time,Mortgage,774,8.4,4,3,200039,25151,0.126,0,1,1343,56,Bachelors,0.156,0.411,0.0979,0
LC_007549,31029,medical,F,25.91,59652,1.6,Full-time,Rent,690,3.2,8,7,89462,31765,0.355,3,0,1117,42,Some College,0.225,0.52,0.4788,0
LC_007550,43702,home_improvement,F,26.66,50172,2.8,Full-time,Own,610,9.9,6,3,68848,33755,0.49,5,1,1680,36,High School,0.402,0.871,0.7709,1
LC_007551,44909,debt_consolidation,F,26.77,62906,17.8,Full-time,Rent,670,7.2,5,4,114034,48822,0.428,3,4,2049,49,Some College,0.391,0.714,0.5908,0
LC_007552,29633,home_improvement,C,12.98,94373,1.2,Full-time,Rent,690,12.3,5,4,74565,20359,0.273,1,0,776,52,Bachelors,0.099,0.314,0.1495,1
LC_007553,9619,home_improvement,A,7.21,87620,9.5,Full-time,Mortgage,699,1.6,4,3,148702,25900,0.174,0,2,1219,41,High School,0.167,0.11,0.0271,0
LC_007554,42128,vacation,F,27.25,35258,2.3,Unemployed,Own,630,0.0,7,5,55587,10557,0.19,2,0,714,18,High School,0.243,1.195,0.7345,1
LC_007555,37922,home_improvement,F,26.76,88930,3.7,Full-time,Rent,701,11.2,3,2,196752,151613,0.771,2,4,5348,64,Bachelors,0.722,0.426,0.7424,1
LC_007556,40325,major_purchase,E,21.69,71616,19.0,Full-time,Rent,688,12.3,1,1,77430,21059,0.272,2,2,1387,53,High School,0.232,0.563,0.3067,0
LC_007557,35407,debt_consolidation,E,21.93,51665,12.9,Full-time,Rent,654,7.0,8,7,65774,9472,0.144,3,1,697,40,High School,0.162,0.685,0.3381,0
LC_007558,35301,debt_consolidation,A,6.53,144704,11.1,Full-time,Rent,748,10.6,4,3,295636,71771,0.243,0,5,2183,67,Masters,0.181,0.244,0.0,0
LC_007559,36126,major_purchase,B,9.61,89816,3.7,Full-time,Mortgage,749,15.2,5,4,53246,38825,0.729,0,3,1461,37,Bachelors,0.195,0.402,0.087,0
LC_007560,48534,home_improvement,E,21.61,55043,1.5,Full-time,Own,675,2.8,4,3,50303,10500,0.209,2,3,822,49,High School,0.179,0.882,0.3038,0
LC_007561,21114,major_purchase,D,17.85,64687,6.2,Full-time,Mortgage,716,20.0,4,2,76948,8454,0.11,1,2,298,38,High School,0.055,0.326,0.209,0
LC_007562,28553,debt_consolidation,E,22.69,91755,9.2,Full-time,Mortgage,711,0.8,5,3,80316,39991,0.498,2,2,2109,46,Bachelors,0.276,0.311,0.3211,0
LC_007563,5198,debt_consolidation,E,21.3,86804,0.2,Full-time,Own,651,11.0,4,2,205332,32831,0.16,3,5,1272,44,Bachelors,0.176,0.06,0.3676,0
LC_007564,39425,home_improvement,C,14.26,111389,5.0,Full-time,Rent,713,22.0,3,2,170760,34035,0.199,0,1,1954,42,Masters,0.211,0.354,0.1775,0
LC_007565,27709,debt_consolidation,D,17.54,64505,6.9,Full-time,Other,639,1.9,6,5,129436,21284,0.164,1,3,1144,54,High School,0.213,0.43,0.2967,0
LC_007566,39250,medical,B,9.91,136439,12.5,Full-time,Mortgage,805,6.9,9,8,160503,8134,0.051,1,3,344,46,Masters,0.03,0.288,0.1075,0
LC_007567,49060,medical,F,25.84,59520,3.7,Part-time,Mortgage,687,3.0,1,1,75292,32161,0.427,4,1,1540,44,Some College,0.311,0.824,0.6702,0
LC_007568,23483,debt_consolidation,E,21.76,58842,2.3,Full-time,Mortgage,714,12.0,4,3,42044,11290,0.269,4,1,403,56,Some College,0.082,0.399,0.365,1
LC_007569,34761,other,D,17.72,84797,14.3,Full-time,Own,751,9.5,6,4,130461,53530,0.41,1,2,2615,47,Bachelors,0.37,0.41,0.2006,0
LC_007570,33825,debt_consolidation,D,17.02,71181,23.4,Full-time,Rent,719,13.0,5,3,106110,55391,0.522,0,1,1779,36,Some College,0.3,0.475,0.2809,1
LC_007571,21783,car,D,17.47,85857,7.3,Full-time,Rent,689,26.0,9,8,144989,60573,0.418,1,0,2248,44,Masters,0.314,0.254,0.2504,0
LC_007572,11839,debt_consolidation,E,21.94,57997,6.3,Full-time,Own,608,0.7,5,3,109808,16471,0.15,1,0,971,43,Some College,0.201,0.204,0.3135,1
LC_007573,22432,business,F,25.21,90510,9.0,Part-time,Rent,631,7.6,2,1,165365,45609,0.276,5,2,1917,44,Masters,0.254,0.248,0.7322,1
LC_007574,21160,debt_consolidation,B,10.39,55302,8.7,Full-time,Mortgage,662,6.7,4,2,97464,3011,0.031,1,1,746,40,High School,0.162,0.383,0.1085,1
LC_007575,45612,debt_consolidation,B,9.36,75567,3.6,Full-time,Mortgage,720,0.3,6,4,88858,23556,0.265,2,4,770,44,Some College,0.122,0.604,0.0953,0
LC_007576,42504,debt_consolidation,E,22.43,28895,3.1,Full-time,Rent,655,14.0,6,5,9129,1129,0.124,2,1,309,32,Some College,0.129,1.471,0.3204,1
LC_007577,44861,medical,A,5.56,126327,30.2,Self-employed,Rent,746,15.0,8,5,170278,15454,0.091,0,0,1332,41,Masters,0.127,0.355,0.0301,0
LC_007578,43182,debt_consolidation,C,11.89,89847,28.1,Self-employed,Own,695,8.7,5,3,61045,7358,0.121,0,4,1409,30,Bachelors,0.188,0.481,0.1296,1
LC_007579,46549,vacation,D,15.72,95306,12.8,Full-time,Rent,656,2.6,7,5,221247,24491,0.111,3,1,1837,44,PhD,0.231,0.488,0.258,1
LC_007580,10766,vacation,E,21.06,44751,1.6,Part-time,Rent,668,2.1,6,5,109567,13321,0.122,3,3,552,36,High School,0.148,0.241,0.3958,0
LC_007581,21208,business,C,12.65,68565,8.7,Part-time,Own,726,5.4,3,1,65827,16238,0.247,0,2,1388,38,Some College,0.243,0.309,0.1919,0
LC_007582,24771,medical,F,26.44,74821,20.3,Full-time,Own,668,2.1,8,6,119071,54857,0.461,5,1,2631,21,Bachelors,0.422,0.331,0.7492,1
LC_007583,18094,debt_consolidation,C,12.57,72261,12.0,Full-time,Rent,670,7.5,9,5,86249,29411,0.341,1,1,1071,63,Some College,0.178,0.25,0.1765,0
LC_007584,24304,business,E,22.45,89852,7.7,Full-time,Rent,640,7.5,3,1,105949,12113,0.114,2,4,898,51,Masters,0.12,0.27,0.3624,1
LC_007585,42136,debt_consolidation,D,16.49,36749,1.2,Part-time,Own,696,20.0,2,1,36659,10444,0.285,2,0,344,38,Some College,0.113,1.147,0.2775,0
LC_007586,45195,car,F,26.75,57623,1.9,Full-time,Own,642,10.1,2,1,75732,12892,0.17,5,2,887,35,Some College,0.185,0.784,0.6354,0
LC_007587,18629,debt_consolidation,D,16.36,53887,4.4,Full-time,Rent,695,27.0,6,4,73057,17189,0.235,2,2,586,45,Some College,0.131,0.346,0.2129,0
LC_007588,33390,debt_consolidation,D,17.21,89908,25.0,Part-time,Own,726,7.5,8,7,81176,14057,0.173,2,1,1078,49,High School,0.144,0.371,0.2349,0
LC_007589,6134,debt_consolidation,D,16.38,79877,0.7,Full-time,Rent,707,12.3,3,2,79554,18731,0.235,1,3,588,54,Bachelors,0.088,0.077,0.2137,1
LC_007590,29813,medical,F,26.3,60662,4.4,Full-time,Rent,652,6.4,2,1,119209,35628,0.299,4,0,1293,41,High School,0.256,0.491,0.5876,0
LC_007591,18399,debt_consolidation,A,5.62,45072,4.8,Full-time,Rent,757,22.2,3,2,39054,12268,0.314,0,3,586,58,High School,0.156,0.408,0.0,0
LC_007592,16335,vacation,B,10.46,59880,8.9,Full-time,Mortgage,712,9.1,2,1,57383,9905,0.173,0,3,379,54,High School,0.076,0.273,0.0859,0
LC_007593,22385,vacation,F,26.63,58204,1.3,Part-time,Mortgage,725,24.0,3,2,53348,25491,0.478,3,2,1514,42,Some College,0.312,0.385,0.5413,0
LC_007594,6126,debt_consolidation,F,25.04,64032,18.0,Self-employed,Rent,655,14.0,3,2,98225,63946,0.651,3,0,2053,45,Some College,0.385,0.096,0.5125,0
LC_007595,14922,vacation,C,13.8,56397,0.5,Full-time,Rent,679,25.0,3,2,64463,20831,0.323,0,2,1050,43,Masters,0.224,0.265,0.1818,0
LC_007596,41202,major_purchase,D,17.46,87985,7.1,Full-time,Rent,680,3.7,8,6,50993,16948,0.332,2,2,766,35,Bachelors,0.105,0.468,0.2957,0
LC_007597,16064,car,D,17.36,89292,4.6,Full-time,Own,678,4.3,4,3,48616,15448,0.318,1,3,1548,35,Masters,0.208,0.18,0.2717,0
LC_007598,18887,medical,F,25.23,50853,1.9,Full-time,Rent,641,6.9,5,4,30918,7769,0.251,5,2,850,25,High School,0.201,0.371,0.5505,1
LC_007599,47968,vacation,C,12.09,62767,9.0,Full-time,Mortgage,707,1.0,8,6,51831,15023,0.29,0,0,879,19,Bachelors,0.168,0.764,0.1245,0
LC_007600,13018,medical,E,20.22,119993,12.7,Self-employed,Rent,826,10.0,4,2,166372,138515,0.833,1,2,4875,28,Masters,0.488,0.108,0.4064,0
LC_007601,45169,home_improvement,E,20.79,57247,10.0,Full-time,Own,707,29.5,8,5,95280,30981,0.325,0,1,1290,56,Some College,0.27,0.789,0.3198,0
LC_007602,21312,car,C,12.01,52251,10.4,Full-time,Mortgage,746,18.9,6,5,124412,34274,0.275,0,0,1421,42,High School,0.327,0.408,0.1463,0
LC_007603,40612,home_improvement,F,26.6,57853,6.2,Full-time,Rent,668,7.0,6,4,64873,18037,0.278,4,2,670,25,Bachelors,0.139,0.702,0.4917,0
LC_007604,22869,debt_consolidation,C,13.53,67837,15.0,Full-time,Rent,714,6.6,6,5,166848,21645,0.13,0,2,1222,29,Bachelors,0.216,0.337,0.1437,0
LC_007605,48589,major_purchase,B,9.27,73702,1.2,Self-employed,Rent,736,5.1,3,1,115264,26115,0.227,0,1,1563,37,Bachelors,0.255,0.659,0.0993,0
LC_007606,10080,home_improvement,B,8.91,42259,0.2,Full-time,Mortgage,680,19.6,2,1,28091,7138,0.254,0,4,517,59,Bachelors,0.147,0.239,0.1072,0
LC_007607,17752,home_improvement,E,20.21,108756,9.2,Self-employed,Rent,717,6.0,4,3,163599,41067,0.251,3,3,1372,32,Bachelors,0.151,0.163,0.3151,0
LC_007608,48236,home_improvement,D,16.08,45816,7.9,Full-time,Mortgage,677,6.4,6,5,66479,7830,0.118,2,3,408,42,Some College,0.107,1.053,0.2878,0
LC_007609,14055,home_improvement,F,25.3,49679,15.2,Full-time,Rent,645,5.2,2,1,121022,45453,0.376,2,1,1963,37,High School,0.474,0.283,0.5604,0
LC_007610,38583,debt_consolidation,D,16.13,52352,2.2,Full-time,Rent,792,24.0,3,2,129145,44637,0.346,1,1,1489,42,Some College,0.341,0.737,0.2792,1
LC_007611,36794,debt_consolidation,D,16.69,92339,0.1,Full-time,Rent,741,16.7,2,1,87347,27584,0.316,0,5,1977,63,Masters,0.257,0.398,0.2383,0
LC_007612,10916,major_purchase,A,6.18,76402,1.5,Full-time,Rent,753,29.0,4,2,125624,11451,0.091,0,1,817,47,Bachelors,0.128,0.143,0.0086,0
LC_007613,48760,vacation,D,16.3,100876,7.0,Part-time,Own,712,3.8,7,5,47564,12373,0.26,0,0,1159,48,Bachelors,0.138,0.483,0.2464,0
LC_007614,46422,major_purchase,A,6.17,69580,1.9,Full-time,Own,678,18.0,1,1,136547,24411,0.179,0,2,1269,36,Bachelors,0.219,0.667,0.0256,0
LC_007615,12779,medical,C,12.6,88244,13.1,Self-employed,Own,723,16.6,3,2,130841,35878,0.274,1,4,1931,41,Bachelors,0.263,0.145,0.1954,0
LC_007616,34462,major_purchase,E,20.86,81134,8.5,Self-employed,Mortgage,706,8.2,3,2,25261,5861,0.232,4,1,930,73,Some College,0.138,0.425,0.4166,0
LC_007617,26118,debt_consolidation,E,21.27,60651,6.3,Full-time,Own,688,24.4,2,1,36380,27333,0.751,1,1,917,46,High School,0.182,0.431,0.3338,1
LC_007618,33101,major_purchase,F,25.55,74804,14.6,Full-time,Mortgage,670,6.6,5,4,51722,8645,0.167,4,2,259,40,High School,0.042,0.443,0.5078,1
LC_007619,21976,vacation,D,17.82,79778,17.6,Full-time,Own,717,11.0,2,1,139661,33873,0.243,1,3,2068,29,High School,0.311,0.275,0.2825,0
LC_007620,13474,medical,F,27.11,94924,1.4,Full-time,Own,660,10.7,3,2,62937,10121,0.161,5,0,1043,36,Masters,0.132,0.142,0.4859,1
LC_007621,5380,major_purchase,E,20.53,57940,3.1,Self-employed,Mortgage,689,4.7,5,4,128470,47796,0.372,1,1,1957,41,Some College,0.406,0.093,0.3445,0
LC_007622,38339,home_improvement,E,21.8,91927,10.0,Part-time,Mortgage,725,2.9,4,3,37959,14034,0.37,3,4,1469,35,PhD,0.192,0.417,0.3451,0
LC_007623,16957,home_improvement,D,17.57,140360,13.3,Self-employed,Mortgage,775,18.8,8,6,305722,152762,0.5,1,3,5545,45,Masters,0.474,0.121,0.2342,1
LC_007624,43887,vacation,A,7.09,79728,11.3,Self-employed,Mortgage,755,9.1,2,1,86434,23169,0.268,0,2,699,46,Some College,0.105,0.55,0.0,0
